id	mirorder	order	suborder	hyporder	infraorder	parvorder	superfamily	family	subfamily	genus	location_ru	continent_id	period_start	period_end	origin	debug
224	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	CERCOPITHECOIDEA (=Simiodea =Cynomorpha	Cercopithecidae	Cercopithecinae		Европа	europe	7.2	0
225	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	CERCOPITHECOIDEA (=Simiodea =Cynomorpha	Cercopithecidae	Cercopithecinae		Азия	asia	7.2	0
226	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	CERCOPITHECOIDEA (=Simiodea =Cynomorpha	Cercopithecidae	Cercopithecinae	Cercopithecidae gen. et sp. indet	Кения	africa	12.9	12.2	217
227	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	CERCOPITHECOIDEA (=Simiodea =Cynomorpha	Cercopithecidae	Colobinae (=Semnopithecinae =Presbytinae)		Африка	africa	10.7	0
228	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	CERCOPITHECOIDEA (=Simiodea =Cynomorpha	Cercopithecidae	Colobinae (=Semnopithecinae =Presbytinae)		Европа	europe	10.7	0
229	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	CERCOPITHECOIDEA (=Simiodea =Cynomorpha	Cercopithecidae	Colobinae (=Semnopithecinae =Presbytinae)		Азия	asia	10.7	0
230	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Dendropithecidae			Уганда	africa	7.8	4.5
231	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Dendropithecidae			Кения	africa	20	19	216
234	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hylobatidae		Yuanmoupithecus xiaoyua	Китай	asia	19.2	17	230
235	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hylobatidae			Юго-Восточная Азия	asia	5.5	0
236	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hylobatidae			Индонезия	asia	5.5	0
237	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pliobatidae			Испания	asia	12	11.2
238	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Oreopithecidae			Молдавия	europe	8.2	6.8	244
239	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Oreopithecidae			Италия	europe	8.2	6.8
240	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Oreopithecidae			Сардиния	europe	8.2	6.8
241	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	Proconsulinae		Восточная Африка	africa	26	24.2	216
242	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	Proconsulinae		Восточная Африка	africa	22	17
243	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	Proconsulinae		Восточная Африка	africa	15	11.9
244	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	Nyanzapithecinae		Восточная Африка	africa	15.8	15
245	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	Nyanzapithecinae		Восточная Африка	africa	19	13	241
246	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	Afropithecinae		Восточная Африка	africa	21.5	13.3	241
247	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Proconsulidae	Afropithecinae		Саудовская Аравия	africa	21.5	13.3
248	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Griphopithecidae	Griphopithecinae		Европа	europe	17	16.4	241
249	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Griphopithecidae	Griphopithecinae		Турция	europe	15	13.5
252	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Griphopithecidae	Kenyapithecinae		Турция	europe	17	16.2	241
255	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Griphopithecidae	Kenyapithecinae		Кения	asia	15	12.5
256	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Dryopithecinae		Китай	asia	13.1	6	252
257	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Dryopithecinae		Европа	europe	13.1	6
258	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Dryopithecinae		Китай	asia	2.3	1.9
259	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Dryopithecinae		Европа	europe	2.3	1.9
260	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Ramapithecinae		Индия	asia	13	8	252
261	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Ramapithecinae		Непал	asia	13	8
262	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Ramapithecinae		Пакистан	asia	13	8
263	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Ramapithecinae		Турция	europe	13	8
264	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Giganthopithecinae		Пакистан	asia	10.1	5.1	260
265	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Giganthopithecinae		Индия	asia	10.1	5.1
266	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Giganthopithecinae		Китай	asia	10.1	5.1
267	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Giganthopithecinae		Вьетнам	asia	10.1	5.1
268	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Giganthopithecinae		Пакистан	asia	2	0.2
269	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Giganthopithecinae		Индия	asia	2	0.2
270	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Giganthopithecinae		Китай	asia	2	0.2
271	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Giganthopithecinae		Вьетнам	asia	2	0.2
272	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Ponginae (=Simiinae)	Khoratpithecus	Бирма	asia	13.5	7	252
273	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Ponginae (=Simiinae)	Khoratpithecus	Тайланд	asia	13.5	7
274	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Ponginae (=Simiinae)		Юго-Восточная Азия	asia	1	0
275	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Ponginae (=Simiinae)		Индонезия	asia	1	0
276	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Европа	europe	11.3	12	252
277	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Турция	asia	11.3	12
278	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Африка	africa	11.3	12
279	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Европа	europe	10.5	6.5
280	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Турция	asia	10.5	6.5
281	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Африка	africa	10.5	6.5
282	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Европа	europe	0.6	0.2
283	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Турция	asia	0.6	0.2
284	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Африка	africa	0.6	0.2
285	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Европа	europe	0	0
286	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Турция	asia	0	0
287	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Pongidae (=Anthropomorphidae)	Gorillinae (=Anthropopithecinae =Anthropithecinae		Африка	africa	0	0
288	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates =Pithecanthropidae	Australopithecinae (=Praehomininae =Parantropinae		Африка	africa	7	1	279
289	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates =Pithecanthropidae	Homininae (=Euhomininae =Sinanthropinae =Rhenanthropinae =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	n_america	2.5	0	288
290	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates =Pithecanthropidae	Homininae (=Euhomininae =Sinanthropinae =Rhenanthropinae =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	s_america	2.5	0
291	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates =Pithecanthropidae	Homininae (=Euhomininae =Sinanthropinae =Rhenanthropinae =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	europe	2.5	0
292	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates =Pithecanthropidae	Homininae (=Euhomininae =Sinanthropinae =Rhenanthropinae =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	africa	2.5	0
293	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates =Pithecanthropidae	Homininae (=Euhomininae =Sinanthropinae =Rhenanthropinae =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	asia	2.5	0
294	PRIMATOMORPHA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	HOMINOIDEA (=ANTHROPOIDEA =ANTHROPOMORPHA)	Hominidae (=Psychozoan =Summoprimates =Pithecanthropidae	Homininae (=Euhomininae =Sinanthropinae =Rhenanthropinae =Eoanthropinae =Enanthropinae =Habilinae)		Все материки	oceania	2.5	0